rgb_path,video_id,label,protocol_4_1,protocol_4_2,protocol_4_3
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/211.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/212.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/213.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/214.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/215.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/216.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/217.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/218.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/219.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/220.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/221.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/222.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/223.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/224.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/225.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/226.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/227.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/228.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/229.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/230.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/231.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/232.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/233.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/234.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/235.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/236.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/237.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/238.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/239.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/240.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/241.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/242.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_1/243.png,track_1,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/0.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/1.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/2.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/3.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/4.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/5.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/6.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/7.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/8.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/9.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/10.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/11.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/12.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/13.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/14.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/15.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/16.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/17.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/18.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/19.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/20.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/21.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/22.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/23.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/24.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/25.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/26.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/27.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/28.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/29.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/30.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/31.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/32.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/33.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/34.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/35.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/36.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/37.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/38.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/39.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/40.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/41.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/42.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/43.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/44.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/45.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/46.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/47.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/48.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/49.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/50.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/51.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/52.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/53.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/54.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/55.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/56.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/57.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/58.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/59.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/60.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/61.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/62.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/63.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/64.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/65.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/66.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/67.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/68.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/69.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/70.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/71.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/72.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/73.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/74.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/75.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/76.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/77.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/78.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/79.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/80.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/81.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/82.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/83.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/84.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/85.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/86.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/87.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/88.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/89.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/90.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/91.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/92.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/93.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/94.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/95.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/96.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/97.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/98.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/99.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/100.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/101.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/102.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/103.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/104.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/105.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/106.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/107.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/108.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/109.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/110.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/111.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/112.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/113.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/114.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/115.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/116.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/117.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/118.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/119.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/120.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/121.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/122.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/fake/track_0/123.png,track_0,0,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/0.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/1.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/2.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/3.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/4.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/5.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/6.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/7.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/8.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/9.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/10.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/11.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/12.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/13.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/14.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/15.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/16.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/17.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/18.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/19.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/20.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/21.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/22.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/23.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/24.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/25.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/26.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/27.png,track_1,1,True,False,False
/content/CASIA-SURF_CeFA/data/train/phucnt_1/real/track_1/28.png,track_1,1,True,False,False
